Date,Open,High,Low,Close,Adj Close,Volume
1998-07-01,1133.8399658203125000000000000000000000000000000000000000000000000000,1148.5600585937500000000000000000000000000000000000000000000000000000,1133.8399658203125000000000000000000000000000000000000000000000000000,1148.5600585937500000000000000000000000000000000000000000000000000000,1148.5600585937500000000000000000000000000000000000000000000000000000,701600000
1998-07-02,1148.5600585937500000000000000000000000000000000000000000000000000000,1148.5600585937500000000000000000000000000000000000000000000000000000,1142.9899902343750000000000000000000000000000000000000000000000000000,1146.4200439453125000000000000000000000000000000000000000000000000000,1146.4200439453125000000000000000000000000000000000000000000000000000,510210000
1998-07-06,1146.4200439453125000000000000000000000000000000000000000000000000000,1157.3299560546875000000000000000000000000000000000000000000000000000,1145.0300292968750000000000000000000000000000000000000000000000000000,1157.3299560546875000000000000000000000000000000000000000000000000000,1157.3299560546875000000000000000000000000000000000000000000000000000,514750000
1998-07-07,1157.3299560546875000000000000000000000000000000000000000000000000000,1159.8100585937500000000000000000000000000000000000000000000000000000,1152.8499755859375000000000000000000000000000000000000000000000000000,1154.6600341796875000000000000000000000000000000000000000000000000000,1154.6600341796875000000000000000000000000000000000000000000000000000,624890000
1998-07-08,1154.6600341796875000000000000000000000000000000000000000000000000000,1166.8900146484375000000000000000000000000000000000000000000000000000,1154.6600341796875000000000000000000000000000000000000000000000000000,1166.3800048828125000000000000000000000000000000000000000000000000000,1166.3800048828125000000000000000000000000000000000000000000000000000,607230000
1998-07-09,1166.3800048828125000000000000000000000000000000000000000000000000000,1166.3800048828125000000000000000000000000000000000000000000000000000,1156.0300292968750000000000000000000000000000000000000000000000000000,1158.5600585937500000000000000000000000000000000000000000000000000000,1158.5600585937500000000000000000000000000000000000000000000000000000,663600000
1998-07-10,1158.5699462890625000000000000000000000000000000000000000000000000000,1166.9300537109375000000000000000000000000000000000000000000000000000,1150.8800048828125000000000000000000000000000000000000000000000000000,1164.3299560546875000000000000000000000000000000000000000000000000000,1164.3299560546875000000000000000000000000000000000000000000000000000,576080000
1998-07-13,1164.3299560546875000000000000000000000000000000000000000000000000000,1166.9799804687500000000000000000000000000000000000000000000000000000,1160.2099609375000000000000000000000000000000000000000000000000000000,1165.1899414062500000000000000000000000000000000000000000000000000000,1165.1899414062500000000000000000000000000000000000000000000000000000,574880000
1998-07-14,1165.1899414062500000000000000000000000000000000000000000000000000000,1179.7600097656250000000000000000000000000000000000000000000000000000,1165.1899414062500000000000000000000000000000000000000000000000000000,1177.5799560546875000000000000000000000000000000000000000000000000000,1177.5799560546875000000000000000000000000000000000000000000000000000,700300000
1998-07-15,1177.5799560546875000000000000000000000000000000000000000000000000000,1181.4799804687500000000000000000000000000000000000000000000000000000,1174.7299804687500000000000000000000000000000000000000000000000000000,1174.8100585937500000000000000000000000000000000000000000000000000000,1174.8100585937500000000000000000000000000000000000000000000000000000,723900000
1998-07-16,1174.8100585937500000000000000000000000000000000000000000000000000000,1184.0200195312500000000000000000000000000000000000000000000000000000,1170.4000244140625000000000000000000000000000000000000000000000000000,1183.9899902343750000000000000000000000000000000000000000000000000000,1183.9899902343750000000000000000000000000000000000000000000000000000,677800000
1998-07-17,1183.9899902343750000000000000000000000000000000000000000000000000000,1188.0999755859375000000000000000000000000000000000000000000000000000,1182.4200439453125000000000000000000000000000000000000000000000000000,1186.7500000000000000000000000000000000000000000000000000000000000000,1186.7500000000000000000000000000000000000000000000000000000000000000,618030000
1998-07-20,1186.7500000000000000000000000000000000000000000000000000000000000000,1190.5799560546875000000000000000000000000000000000000000000000000000,1179.1899414062500000000000000000000000000000000000000000000000000000,1184.0999755859375000000000000000000000000000000000000000000000000000,1184.0999755859375000000000000000000000000000000000000000000000000000,560580000
1998-07-21,1184.0999755859375000000000000000000000000000000000000000000000000000,1187.3699951171875000000000000000000000000000000000000000000000000000,1163.0500488281250000000000000000000000000000000000000000000000000000,1165.0699462890625000000000000000000000000000000000000000000000000000,1165.0699462890625000000000000000000000000000000000000000000000000000,659700000
1998-07-22,1165.0699462890625000000000000000000000000000000000000000000000000000,1167.6700439453125000000000000000000000000000000000000000000000000000,1155.1999511718750000000000000000000000000000000000000000000000000000,1164.0799560546875000000000000000000000000000000000000000000000000000,1164.0799560546875000000000000000000000000000000000000000000000000000,739800000
1998-07-23,1164.0799560546875000000000000000000000000000000000000000000000000000,1164.3499755859375000000000000000000000000000000000000000000000000000,1139.7500000000000000000000000000000000000000000000000000000000000000,1139.7500000000000000000000000000000000000000000000000000000000000000,1139.7500000000000000000000000000000000000000000000000000000000000000,741600000
1998-07-24,1139.7500000000000000000000000000000000000000000000000000000000000000,1150.1400146484375000000000000000000000000000000000000000000000000000,1129.1099853515625000000000000000000000000000000000000000000000000000,1140.8000488281250000000000000000000000000000000000000000000000000000,1140.8000488281250000000000000000000000000000000000000000000000000000,698600000
1998-07-27,1140.8000488281250000000000000000000000000000000000000000000000000000,1147.2700195312500000000000000000000000000000000000000000000000000000,1128.1899414062500000000000000000000000000000000000000000000000000000,1147.2700195312500000000000000000000000000000000000000000000000000000,1147.2700195312500000000000000000000000000000000000000000000000000000,619990000
1998-07-28,1147.2700195312500000000000000000000000000000000000000000000000000000,1147.2700195312500000000000000000000000000000000000000000000000000000,1119.4399414062500000000000000000000000000000000000000000000000000000,1130.2399902343750000000000000000000000000000000000000000000000000000,1130.2399902343750000000000000000000000000000000000000000000000000000,703600000
1998-07-29,1130.2399902343750000000000000000000000000000000000000000000000000000,1138.5600585937500000000000000000000000000000000000000000000000000000,1121.9799804687500000000000000000000000000000000000000000000000000000,1125.2099609375000000000000000000000000000000000000000000000000000000,1125.2099609375000000000000000000000000000000000000000000000000000000,644350000
1998-07-30,1125.2099609375000000000000000000000000000000000000000000000000000000,1143.0699462890625000000000000000000000000000000000000000000000000000,1125.2099609375000000000000000000000000000000000000000000000000000000,1142.9499511718750000000000000000000000000000000000000000000000000000,1142.9499511718750000000000000000000000000000000000000000000000000000,687400000
1998-07-31,1142.9499511718750000000000000000000000000000000000000000000000000000,1142.9699707031250000000000000000000000000000000000000000000000000000,1114.3000488281250000000000000000000000000000000000000000000000000000,1120.6700439453125000000000000000000000000000000000000000000000000000,1120.6700439453125000000000000000000000000000000000000000000000000000,645910000
1998-08-03,1120.6700439453125000000000000000000000000000000000000000000000000000,1121.7900390625000000000000000000000000000000000000000000000000000000,1110.3900146484375000000000000000000000000000000000000000000000000000,1112.4399414062500000000000000000000000000000000000000000000000000000,1112.4399414062500000000000000000000000000000000000000000000000000000,620400000
1998-08-04,1112.4399414062500000000000000000000000000000000000000000000000000000,1119.7299804687500000000000000000000000000000000000000000000000000000,1071.8199462890625000000000000000000000000000000000000000000000000000,1072.1199951171875000000000000000000000000000000000000000000000000000,1072.1199951171875000000000000000000000000000000000000000000000000000,852600000
1998-08-05,1072.1199951171875000000000000000000000000000000000000000000000000000,1084.8000488281250000000000000000000000000000000000000000000000000000,1057.3499755859375000000000000000000000000000000000000000000000000000,1081.4300537109375000000000000000000000000000000000000000000000000000,1081.4300537109375000000000000000000000000000000000000000000000000000,851600000
1998-08-06,1081.4300537109375000000000000000000000000000000000000000000000000000,1090.9499511718750000000000000000000000000000000000000000000000000000,1074.9399414062500000000000000000000000000000000000000000000000000000,1089.6300048828125000000000000000000000000000000000000000000000000000,1089.6300048828125000000000000000000000000000000000000000000000000000,768400000
1998-08-07,1089.6300048828125000000000000000000000000000000000000000000000000000,1102.5400390625000000000000000000000000000000000000000000000000000000,1084.7199707031250000000000000000000000000000000000000000000000000000,1089.4499511718750000000000000000000000000000000000000000000000000000,1089.4499511718750000000000000000000000000000000000000000000000000000,759100000
1998-08-10,1089.4499511718750000000000000000000000000000000000000000000000000000,1092.8199462890625000000000000000000000000000000000000000000000000000,1081.7600097656250000000000000000000000000000000000000000000000000000,1083.1400146484375000000000000000000000000000000000000000000000000000,1083.1400146484375000000000000000000000000000000000000000000000000000,579180000
1998-08-11,1083.1400146484375000000000000000000000000000000000000000000000000000,1083.1400146484375000000000000000000000000000000000000000000000000000,1054.0000000000000000000000000000000000000000000000000000000000000000,1068.9799804687500000000000000000000000000000000000000000000000000000,1068.9799804687500000000000000000000000000000000000000000000000000000,774400000
1998-08-12,1068.9799804687500000000000000000000000000000000000000000000000000000,1084.6999511718750000000000000000000000000000000000000000000000000000,1068.9799804687500000000000000000000000000000000000000000000000000000,1084.2199707031250000000000000000000000000000000000000000000000000000,1084.2199707031250000000000000000000000000000000000000000000000000000,711700000
1998-08-13,1084.2199707031250000000000000000000000000000000000000000000000000000,1091.5000000000000000000000000000000000000000000000000000000000000000,1074.9100341796875000000000000000000000000000000000000000000000000000,1074.9100341796875000000000000000000000000000000000000000000000000000,1074.9100341796875000000000000000000000000000000000000000000000000000,660700000
1998-08-14,1074.9100341796875000000000000000000000000000000000000000000000000000,1083.9200439453125000000000000000000000000000000000000000000000000000,1057.2199707031250000000000000000000000000000000000000000000000000000,1062.7500000000000000000000000000000000000000000000000000000000000000,1062.7500000000000000000000000000000000000000000000000000000000000000,644030000
1998-08-17,1062.7500000000000000000000000000000000000000000000000000000000000000,1083.6700439453125000000000000000000000000000000000000000000000000000,1055.0799560546875000000000000000000000000000000000000000000000000000,1083.6700439453125000000000000000000000000000000000000000000000000000,1083.6700439453125000000000000000000000000000000000000000000000000000,584380000
1998-08-18,1083.6700439453125000000000000000000000000000000000000000000000000000,1101.7199707031250000000000000000000000000000000000000000000000000000,1083.6700439453125000000000000000000000000000000000000000000000000000,1101.1999511718750000000000000000000000000000000000000000000000000000,1101.1999511718750000000000000000000000000000000000000000000000000000,690600000
1998-08-19,1101.1999511718750000000000000000000000000000000000000000000000000000,1106.3199462890625000000000000000000000000000000000000000000000000000,1094.9300537109375000000000000000000000000000000000000000000000000000,1098.0600585937500000000000000000000000000000000000000000000000000000,1098.0600585937500000000000000000000000000000000000000000000000000000,633630000
1998-08-20,1098.0600585937500000000000000000000000000000000000000000000000000000,1098.7900390625000000000000000000000000000000000000000000000000000000,1089.5500488281250000000000000000000000000000000000000000000000000000,1091.5999755859375000000000000000000000000000000000000000000000000000,1091.5999755859375000000000000000000000000000000000000000000000000000,621630000
1998-08-21,1091.5999755859375000000000000000000000000000000000000000000000000000,1091.5999755859375000000000000000000000000000000000000000000000000000,1054.9200439453125000000000000000000000000000000000000000000000000000,1081.2399902343750000000000000000000000000000000000000000000000000000,1081.2399902343750000000000000000000000000000000000000000000000000000,725700000
1998-08-24,1081.2399902343750000000000000000000000000000000000000000000000000000,1093.8199462890625000000000000000000000000000000000000000000000000000,1081.2399902343750000000000000000000000000000000000000000000000000000,1088.1400146484375000000000000000000000000000000000000000000000000000,1088.1400146484375000000000000000000000000000000000000000000000000000,558100000
1998-08-25,1088.1400146484375000000000000000000000000000000000000000000000000000,1106.6400146484375000000000000000000000000000000000000000000000000000,1085.5300292968750000000000000000000000000000000000000000000000000000,1092.8499755859375000000000000000000000000000000000000000000000000000,1092.8499755859375000000000000000000000000000000000000000000000000000,664900000
1998-08-26,1092.8499755859375000000000000000000000000000000000000000000000000000,1092.8499755859375000000000000000000000000000000000000000000000000000,1075.9100341796875000000000000000000000000000000000000000000000000000,1084.1899414062500000000000000000000000000000000000000000000000000000,1084.1899414062500000000000000000000000000000000000000000000000000000,674100000
1998-08-27,1084.1899414062500000000000000000000000000000000000000000000000000000,1084.1899414062500000000000000000000000000000000000000000000000000000,1037.6099853515625000000000000000000000000000000000000000000000000000,1042.5899658203125000000000000000000000000000000000000000000000000000,1042.5899658203125000000000000000000000000000000000000000000000000000,938600000
1998-08-28,1042.5899658203125000000000000000000000000000000000000000000000000000,1051.8000488281250000000000000000000000000000000000000000000000000000,1021.0399780273437500000000000000000000000000000000000000000000000000,1027.1400146484375000000000000000000000000000000000000000000000000000,1027.1400146484375000000000000000000000000000000000000000000000000000,840300000
1998-08-31,1027.1400146484375000000000000000000000000000000000000000000000000000,1033.4699707031250000000000000000000000000000000000000000000000000000,957.2800292968750000000000000000000000000000000000000000000000000000,957.2800292968750000000000000000000000000000000000000000000000000000,957.2800292968750000000000000000000000000000000000000000000000000000,917500000
