Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,2476.9599609375000000000000000000000000000000000000000000000000000000,2519.4899902343750000000000000000000000000000000000000000000000000000,2467.4699707031250000000000000000000000000000000000000000000000000000,2510.0300292968750000000000000000000000000000000000000000000000000000,2510.0300292968750000000000000000000000000000000000000000000000000000,3733160000
2019-01-03,2491.9199218750000000000000000000000000000000000000000000000000000000,2493.1398925781250000000000000000000000000000000000000000000000000000,2443.9599609375000000000000000000000000000000000000000000000000000000,2447.8898925781250000000000000000000000000000000000000000000000000000,2447.8898925781250000000000000000000000000000000000000000000000000000,3858830000
2019-01-04,2474.3300781250000000000000000000000000000000000000000000000000000000,2538.0700683593750000000000000000000000000000000000000000000000000000,2474.3300781250000000000000000000000000000000000000000000000000000000,2531.9399414062500000000000000000000000000000000000000000000000000000,2531.9399414062500000000000000000000000000000000000000000000000000000,4234140000
2019-01-07,2535.6101074218750000000000000000000000000000000000000000000000000000,2566.1599121093750000000000000000000000000000000000000000000000000000,2524.5600585937500000000000000000000000000000000000000000000000000000,2549.6899414062500000000000000000000000000000000000000000000000000000,2549.6899414062500000000000000000000000000000000000000000000000000000,4133120000
2019-01-08,2568.1101074218750000000000000000000000000000000000000000000000000000,2579.8200683593750000000000000000000000000000000000000000000000000000,2547.5600585937500000000000000000000000000000000000000000000000000000,2574.4099121093750000000000000000000000000000000000000000000000000000,2574.4099121093750000000000000000000000000000000000000000000000000000,4120060000
2019-01-09,2580.0000000000000000000000000000000000000000000000000000000000000000,2595.3200683593750000000000000000000000000000000000000000000000000000,2568.8898925781250000000000000000000000000000000000000000000000000000,2584.9599609375000000000000000000000000000000000000000000000000000000,2584.9599609375000000000000000000000000000000000000000000000000000000,4088740000
2019-01-10,2573.5100097656250000000000000000000000000000000000000000000000000000,2597.8200683593750000000000000000000000000000000000000000000000000000,2562.0200195312500000000000000000000000000000000000000000000000000000,2596.6398925781250000000000000000000000000000000000000000000000000000,2596.6398925781250000000000000000000000000000000000000000000000000000,3721300000
2019-01-11,2588.1101074218750000000000000000000000000000000000000000000000000000,2596.2700195312500000000000000000000000000000000000000000000000000000,2577.3999023437500000000000000000000000000000000000000000000000000000,2596.2600097656250000000000000000000000000000000000000000000000000000,2596.2600097656250000000000000000000000000000000000000000000000000000,3447460000
2019-01-14,2580.3100585937500000000000000000000000000000000000000000000000000000,2589.3200683593750000000000000000000000000000000000000000000000000000,2570.4099121093750000000000000000000000000000000000000000000000000000,2582.6101074218750000000000000000000000000000000000000000000000000000,2582.6101074218750000000000000000000000000000000000000000000000000000,3689370000
2019-01-15,2585.1000976562500000000000000000000000000000000000000000000000000000,2613.0800781250000000000000000000000000000000000000000000000000000000,2585.1000976562500000000000000000000000000000000000000000000000000000,2610.3000488281250000000000000000000000000000000000000000000000000000,2610.3000488281250000000000000000000000000000000000000000000000000000,3601180000
2019-01-16,2614.7500000000000000000000000000000000000000000000000000000000000000,2625.7600097656250000000000000000000000000000000000000000000000000000,2612.6799316406250000000000000000000000000000000000000000000000000000,2616.1000976562500000000000000000000000000000000000000000000000000000,2616.1000976562500000000000000000000000000000000000000000000000000000,3882180000
2019-01-17,2609.2800292968750000000000000000000000000000000000000000000000000000,2645.0600585937500000000000000000000000000000000000000000000000000000,2606.3601074218750000000000000000000000000000000000000000000000000000,2635.9599609375000000000000000000000000000000000000000000000000000000,2635.9599609375000000000000000000000000000000000000000000000000000000,3802410000
2019-01-18,2651.2700195312500000000000000000000000000000000000000000000000000000,2675.4699707031250000000000000000000000000000000000000000000000000000,2647.5800781250000000000000000000000000000000000000000000000000000000,2670.7099609375000000000000000000000000000000000000000000000000000000,2670.7099609375000000000000000000000000000000000000000000000000000000,4009010000
2019-01-22,2657.8798828125000000000000000000000000000000000000000000000000000000,2657.8798828125000000000000000000000000000000000000000000000000000000,2617.2700195312500000000000000000000000000000000000000000000000000000,2632.8999023437500000000000000000000000000000000000000000000000000000,2632.8999023437500000000000000000000000000000000000000000000000000000,3923950000
2019-01-23,2643.4799804687500000000000000000000000000000000000000000000000000000,2653.1899414062500000000000000000000000000000000000000000000000000000,2612.8601074218750000000000000000000000000000000000000000000000000000,2638.6999511718750000000000000000000000000000000000000000000000000000,2638.6999511718750000000000000000000000000000000000000000000000000000,3358770000
2019-01-24,2638.8400878906250000000000000000000000000000000000000000000000000000,2647.1999511718750000000000000000000000000000000000000000000000000000,2627.0100097656250000000000000000000000000000000000000000000000000000,2642.3300781250000000000000000000000000000000000000000000000000000000,2642.3300781250000000000000000000000000000000000000000000000000000000,3449230000
2019-01-25,2657.4399414062500000000000000000000000000000000000000000000000000000,2672.3798828125000000000000000000000000000000000000000000000000000000,2657.3300781250000000000000000000000000000000000000000000000000000000,2664.7600097656250000000000000000000000000000000000000000000000000000,2664.7600097656250000000000000000000000000000000000000000000000000000,3821000000
2019-01-28,2644.9699707031250000000000000000000000000000000000000000000000000000,2644.9699707031250000000000000000000000000000000000000000000000000000,2624.0600585937500000000000000000000000000000000000000000000000000000,2643.8500976562500000000000000000000000000000000000000000000000000000,2643.8500976562500000000000000000000000000000000000000000000000000000,3630820000
2019-01-29,2644.8898925781250000000000000000000000000000000000000000000000000000,2650.9299316406250000000000000000000000000000000000000000000000000000,2631.0500488281250000000000000000000000000000000000000000000000000000,2640.0000000000000000000000000000000000000000000000000000000000000000,2640.0000000000000000000000000000000000000000000000000000000000000000,3518070000
2019-01-30,2653.6201171875000000000000000000000000000000000000000000000000000000,2690.4399414062500000000000000000000000000000000000000000000000000000,2648.3400878906250000000000000000000000000000000000000000000000000000,2681.0500488281250000000000000000000000000000000000000000000000000000,2681.0500488281250000000000000000000000000000000000000000000000000000,3883270000
2019-01-31,2685.4899902343750000000000000000000000000000000000000000000000000000,2708.9499511718750000000000000000000000000000000000000000000000000000,2678.6499023437500000000000000000000000000000000000000000000000000000,2704.1000976562500000000000000000000000000000000000000000000000000000,2704.1000976562500000000000000000000000000000000000000000000000000000,4953800000
2019-02-01,2702.3200683593750000000000000000000000000000000000000000000000000000,2716.6599121093750000000000000000000000000000000000000000000000000000,2696.8798828125000000000000000000000000000000000000000000000000000000,2706.5300292968750000000000000000000000000000000000000000000000000000,2706.5300292968750000000000000000000000000000000000000000000000000000,3782490000
2019-02-04,2706.4899902343750000000000000000000000000000000000000000000000000000,2724.9899902343750000000000000000000000000000000000000000000000000000,2698.7500000000000000000000000000000000000000000000000000000000000000,2724.8701171875000000000000000000000000000000000000000000000000000000,2724.8701171875000000000000000000000000000000000000000000000000000000,3369450000
2019-02-05,2728.3400878906250000000000000000000000000000000000000000000000000000,2738.9799804687500000000000000000000000000000000000000000000000000000,2724.0300292968750000000000000000000000000000000000000000000000000000,2737.6999511718750000000000000000000000000000000000000000000000000000,2737.6999511718750000000000000000000000000000000000000000000000000000,3597620000
2019-02-06,2735.0500488281250000000000000000000000000000000000000000000000000000,2738.0800781250000000000000000000000000000000000000000000000000000000,2724.1499023437500000000000000000000000000000000000000000000000000000,2731.6101074218750000000000000000000000000000000000000000000000000000,2731.6101074218750000000000000000000000000000000000000000000000000000,3486590000
2019-02-07,2717.5300292968750000000000000000000000000000000000000000000000000000,2719.3200683593750000000000000000000000000000000000000000000000000000,2687.2600097656250000000000000000000000000000000000000000000000000000,2706.0500488281250000000000000000000000000000000000000000000000000000,2706.0500488281250000000000000000000000000000000000000000000000000000,4114040000
2019-02-08,2692.3601074218750000000000000000000000000000000000000000000000000000,2708.0700683593750000000000000000000000000000000000000000000000000000,2681.8300781250000000000000000000000000000000000000000000000000000000,2707.8798828125000000000000000000000000000000000000000000000000000000,2707.8798828125000000000000000000000000000000000000000000000000000000,3649510000
2019-02-11,2712.3999023437500000000000000000000000000000000000000000000000000000,2718.0500488281250000000000000000000000000000000000000000000000000000,2703.7900390625000000000000000000000000000000000000000000000000000000,2709.8000488281250000000000000000000000000000000000000000000000000000,2709.8000488281250000000000000000000000000000000000000000000000000000,3395330000
2019-02-12,2722.6101074218750000000000000000000000000000000000000000000000000000,2748.1899414062500000000000000000000000000000000000000000000000000000,2722.6101074218750000000000000000000000000000000000000000000000000000,2744.7299804687500000000000000000000000000000000000000000000000000000,2744.7299804687500000000000000000000000000000000000000000000000000000,3843020000
2019-02-13,2750.3000488281250000000000000000000000000000000000000000000000000000,2761.8500976562500000000000000000000000000000000000000000000000000000,2748.6298828125000000000000000000000000000000000000000000000000000000,2753.0300292968750000000000000000000000000000000000000000000000000000,2753.0300292968750000000000000000000000000000000000000000000000000000,3684910000
2019-02-14,2743.5000000000000000000000000000000000000000000000000000000000000000,2757.8999023437500000000000000000000000000000000000000000000000000000,2731.2299804687500000000000000000000000000000000000000000000000000000,2745.7299804687500000000000000000000000000000000000000000000000000000,2745.7299804687500000000000000000000000000000000000000000000000000000,3845390000
2019-02-15,2760.2399902343750000000000000000000000000000000000000000000000000000,2775.6599121093750000000000000000000000000000000000000000000000000000,2760.2399902343750000000000000000000000000000000000000000000000000000,2775.6000976562500000000000000000000000000000000000000000000000000000,2775.6000976562500000000000000000000000000000000000000000000000000000,3648680000
2019-02-19,2769.2800292968750000000000000000000000000000000000000000000000000000,2787.3300781250000000000000000000000000000000000000000000000000000000,2767.2900390625000000000000000000000000000000000000000000000000000000,2779.7600097656250000000000000000000000000000000000000000000000000000,2779.7600097656250000000000000000000000000000000000000000000000000000,3535270000
